10 18.2633
10 1.44553
10 -0.538718
10 -24.3816
10 -3.49591
10 -1.03193
10 6.45607
10 -2.47159
10 -0.583287
10 94.7365
10 1.75287
10 1.46554
10 3.68286
10 -2.67286
10 -0.807265
10 -0.0785616
10 -4.18815
10 1.75715
10 -0.593554
10 -5.94253
10 -0.623179
10 -1.62748
10 -0.438542
10 -0.93034
10 -1.11413
10 -0.342286
10 -0.545301
10 0.984599
10 -0.193633
10 14.1655
10 0.857129
10 0.445065
10 0.274219
10 0.50737
10 -11.303
10 2.36901
10 -0.381728
10 0.582894
10 -0.20723
10 -0.0600947
10 -0.0783343
10 -1.38054
10 -0.303011
10 0.750345
10 -0.140663
10 1.35486
10 -3.37022
10 -0.921996
10 -0.173681
10 0.367479
10 -0.293833
10 -0.719423
10 0.228583
10 -1.20295
10 -59.7543
10 20.6693
10 -0.572648
10 0.398469
10 0.0508492
10 0.507023
10 -0.596891
10 -0.983271
10 1.57148
10 2.6502
10 -0.632848
10 2.25227
10 0.964125
10 0.533321
10 5.00494
10 -0.862021
10 0.503134
10 0.40893
10 -1.85623
10 -1.3983
10 0.48834
10 0.67526
10 14.6869
10 0.000384074
10 17.9088
10 0.631372
10 1.38844
10 -1.91137
10 -0.0108812
10 -0.951409
10 -0.93751
10 3.29748
10 -0.465279
10 0.841521
10 -0.505532
10 1.7072
10 -0.626211
10 -0.00484063
10 0.418954
10 -0.129585
10 1.40194
10 3.52207
10 4.20736
10 3.82215
10 -1.93024
10 0.489913
10 -4.61832
10 2.40918
10 10.6496
10 -20.7144
10 1.26026
10 6.79435
10 22.8848
10 0.395552
10 10.4815
10 -0.0177061
10 1.33034
10 4.1215
10 -1.63617
10 -26.7512
10 0.269967
10 -0.434222
10 35.6666
10 -0.792744
10 0.398788
10 -0.0894917
10 2.35721
10 -70.0039
10 1.98321
10 -2.39877
10 0.587657
10 -1.52155
10 -0.0797136
10 1.11691
10 -15.5645
10 0.282766
10 -2.12856
10 -0.651275
10 0.209343
10 -1.33595
10 -0.846235
10 4.97006
10 1.50752
10 0.195689
10 -0.519398
10 -2.26526
10 0.17877
10 0.392677
10 -14.5122
10 0.901429
10 0.336259
10 -1.19611
10 0.690381
10 -0.218844
10 -1.37849
10 5.41941
10 5.03125
10 -1.1554
10 0.0111527
10 -4.90569
10 -1.20292
10 -0.481156
10 29.0566
10 0.551284
10 -0.99537
10 29.9202
10 8.46346
10 0.356322
10 2.87182
10 0.91955
10 0.000124793
10 -1.35401
10 1.74307
10 -0.886782
10 -0.464522
10 0.492146
10 2.65107
10 0.433339
10 0.674139
10 0.128447
10 0.0344398
10 -0.411773
10 -1.69423
10 -0.828203
10 -6.01897
10 -1.48595
10 17.9307
10 -2.70066
10 0.15828
10 0.755404
10 -1.93503
10 -0.349601
10 -10.9971
10 -7.02319
10 5.84565
10 -0.342735
10 -0.864386
10 -4.01693
10 4.82157
10 -53.2141
10 0.421771
10 -2.34451
10 0.246106
10 -0.406418
10 5.05438
10 1.46768
10 1.02437
10 -1.23947
10 -0.515797
10 -7.27968
10 -0.337664
10 1.16764
10 0.258506
10 -0.405322
10 1.24618
10 1.1881
10 -2.69603
10 -1.95482
10 -0.951371
10 26.4642
10 -0.125267
10 -0.514932
10 22.0496
10 1.14955
10 1.14617
10 2.56146
10 0.805494
10 0.55022
10 0.428254
10 -2.15904
10 -0.197106
10 -0.124414
10 9.24888
10 -0.182755
10 1.66513
10 -0.544469
10 -1.02558
10 -0.230892
10 -0.518741
10 11.9779
10 0.179024
10 13.6165
10 11.4184
10 -0.0953443
10 5.86156
10 -22.8542
10 0.192301
10 -68.6459
10 2.27281
10 -2.3084
10 0.790062
10 46.2457
10 -0.0806852
10 21.5425
10 -6.08397
10 4.40146
10 -0.20596
