100 1.01764
100 0.994479
100 1.02144
100 1.10817
100 0.928001
100 1.04337
100 1.01953
100 1.03437
100 1.02781
100 0.923009
100 1.05983
100 1.00647
100 1.10547
100 0.952489
100 1.21827
100 0.934767
100 1.09031
100 1.12423
100 1.02146
100 0.902978
100 1.02232
100 1.05083
100 0.968515
100 0.955589
100 1.07617
100 0.955466
100 0.887981
100 0.845364
100 0.841927
100 1.00951
100 0.938836
100 1.01266
100 0.995651
100 1.1876
100 0.97448
100 1.13222
100 0.95349
100 1.02401
100 0.99292
100 0.945252
100 1.10428
100 1.01778
100 0.946499
100 0.955185
100 1.02518
100 1.04355
100 1.10954
100 0.776947
100 1.092
100 0.925724
100 0.969946
100 1.0023
100 0.99758
100 0.957232
100 0.999347
100 0.992572
100 1.10138
100 0.929675
100 0.897337
100 0.940015
100 0.823925
100 1.08192
100 0.930641
100 1.05185
100 0.900038
100 1.03853
100 1.05197
100 1.11817
100 1.04754
100 0.925273
100 1.06669
100 1.10936
100 1.04581
100 0.859842
100 0.905934
100 1.00862
100 0.993757
100 0.967596
100 0.920858
100 0.969532
100 1.04456
100 1.01376
100 0.881181
100 0.968056
100 1.09118
100 0.989507
100 1.0081
100 1.03961
100 1.05786
100 1.19947
100 1.03975
100 0.929567
100 0.937297
100 1.01556
100 1.02884
100 1.03699
100 0.955581
100 1.13814
100 1.17285
100 0.831782
100 1.04739
100 1.17445
100 1.06204
100 1.03418
100 0.864118
100 0.922357
100 0.944571
100 0.8269
100 0.90124
100 0.942189
100 0.898698
100 1.1321
100 1.08995
100 1.08156
100 0.943543
100 0.970838
100 0.933176
100 0.809727
100 1.05899
100 0.914888
100 1.02897
100 1.03291
100 0.997533
100 0.937591
100 1.13034
100 1.00149
100 1.10939
100 1.1826
100 1.00625
100 0.88701
100 0.996862
100 0.831241
100 1.11356
100 0.958709
100 1.07245
100 0.90468
100 0.838029
100 1.1727
100 0.742158
100 0.861848
100 1.0792
100 0.963371
100 1.11131
100 1.04415
100 0.920088
100 1.22989
100 0.900698
100 1.01062
100 0.81403
100 1.16329
100 1.01074
100 0.865189
100 0.949154
100 1.09736
100 0.961559
100 0.890746
100 0.985418
100 1.08821
100 1.10207
100 1.03837
100 1.03635
100 1.00876
100 1.00184
100 1.06559
100 1.01063
100 0.860901
100 0.981508
100 1.15411
100 1.09889
100 1.31796
100 0.924204
100 0.882047
100 1.04765
100 1.00385
100 1.09767
100 1.23158
100 0.952755
100 1.03095
100 1.04334
100 0.96878
100 1.18223
100 1.02069
100 0.898057
100 1.10219
100 1.12388
100 0.946904
100 0.917559
100 1.09829
100 1.21388
100 0.989873
100 0.785299
100 1.17458
100 1.1351
100 1.0007
100 1.08384
100 1.10513
100 0.994458
100 0.909288
100 1.06225
